Gen,Gewebe,Zeitpunkt,RPKM,Gen_ID,Zeit_Nr,Chromosom,Beschreibung
A2M,Heart,newborn,156.82692983901052,ENSG00000175899,15,12,alpha-2-macroglobulin [Source:HGNC Symbol;Acc:HGNC:7]
A2M,Heart,olderMidAge,281.14538125912,ENSG00000175899,22,12,alpha-2-macroglobulin [Source:HGNC Symbol;Acc:HGNC:7]
A2M,Heart,teenager,228.958081182312,ENSG00000175899,19,12,alpha-2-macroglobulin [Source:HGNC Symbol;Acc:HGNC:7]
A2M,Heart,toddler,195.45957669896399,ENSG00000175899,17,12,alpha-2-macroglobulin [Source:HGNC Symbol;Acc:HGNC:7]
A2M,Heart,youngAdult,151.026502452735,ENSG00000175899,20,12,alpha-2-macroglobulin [Source:HGNC Symbol;Acc:HGNC:7]
A2M,Kidney,10wpc,55.6717915707096,ENSG00000175899,7,12,alpha-2-macroglobulin [Source:HGNC Symbol;Acc:HGNC:7]
A2M,Kidney,11wpc,49.072647758883804,ENSG00000175899,8,12,alpha-2-macroglobulin [Source:HGNC Symbol;Acc:HGNC:7]
A2M,Kidney,12wpc,33.24938209969455,ENSG00000175899,9,12,alpha-2-macroglobulin [Source:HGNC Symbol;Acc:HGNC:7]
A2M,Kidney,13wpc,45.216962352225636,ENSG00000175899,10,12,alpha-2-macroglobulin [Source:HGNC Symbol;Acc:HGNC:7]
A2M,Kidney,16wpc,47.245500729395246,ENSG00000175899,11,12,alpha-2-macroglobulin [Source:HGNC Symbol;Acc:HGNC:7]
A2M,Kidney,18wpc,58.88472037455445,ENSG00000175899,12,12,alpha-2-macroglobulin [Source:HGNC Symbol;Acc:HGNC:7]
A2M,Kidney,19wpc,66.3641481399774,ENSG00000175899,13,12,alpha-2-macroglobulin [Source:HGNC Symbol;Acc:HGNC:7]
A2M,Kidney,20wpc,55.017460948414154,ENSG00000175899,14,12,alpha-2-macroglobulin [Source:HGNC Symbol;Acc:HGNC:7]
A2M,Kidney,4wpc,25.7459887970245,ENSG00000175899,1,12,alpha-2-macroglobulin [Source:HGNC Symbol;Acc:HGNC:7]
A2M,Kidney,5wpc,28.425760709011797,ENSG00000175899,2,12,alpha-2-macroglobulin [Source:HGNC Symbol;Acc:HGNC:7]
A2M,Kidney,6wpc,25.1240414847829,ENSG00000175899,3,12,alpha-2-macroglobulin [Source:HGNC Symbol;Acc:HGNC:7]
A2M,Kidney,7wpc,21.51446143463465,ENSG00000175899,4,12,alpha-2-macroglobulin [Source:HGNC Symbol;Acc:HGNC:7]
A2M,Kidney,8wpc,23.5651224685174,ENSG00000175899,5,12,alpha-2-macroglobulin [Source:HGNC Symbol;Acc:HGNC:7]
A2M,Kidney,9wpc,49.2088569879652,ENSG00000175899,6,12,alpha-2-macroglobulin [Source:HGNC Symbol;Acc:HGNC:7]
A2M,Kidney,infant,89.1041461736974,ENSG00000175899,16,12,alpha-2-macroglobulin [Source:HGNC Symbol;Acc:HGNC:7]
A2M,Kidney,newborn,96.16524491663657,ENSG00000175899,15,12,alpha-2-macroglobulin [Source:HGNC Symbol;Acc:HGNC:7]
A2M,Kidney,school,93.1955864843531,ENSG00000175899,18,12,alpha-2-macroglobulin [Source:HGNC Symbol;Acc:HGNC:7]
A2M,Kidney,toddler,106.46349602427651,ENSG00000175899,17,12,alpha-2-macroglobulin [Source:HGNC Symbol;Acc:HGNC:7]
A2M,Liver,10wpc,361.2294640253825,ENSG00000175899,7,12,alpha-2-macroglobulin [Source:HGNC Symbol;Acc:HGNC:7]
A2M,Liver,11wpc,465.08803833039633,ENSG00000175899,8,12,alpha-2-macroglobulin [Source:HGNC Symbol;Acc:HGNC:7]
A2M,Liver,12wpc,552.715311612191,ENSG00000175899,9,12,alpha-2-macroglobulin [Source:HGNC Symbol;Acc:HGNC:7]
A2M,Liver,13wpc,518.480169601685,ENSG00000175899,10,12,alpha-2-macroglobulin [Source:HGNC Symbol;Acc:HGNC:7]
A2M,Liver,16wpc,549.936971392155,ENSG00000175899,11,12,alpha-2-macroglobulin [Source:HGNC Symbol;Acc:HGNC:7]
A2M,Liver,18wpc,533.6723459900297,ENSG00000175899,12,12,alpha-2-macroglobulin [Source:HGNC Symbol;Acc:HGNC:7]
A2M,Liver,19wpc,598.104494816394,ENSG00000175899,13,12,alpha-2-macroglobulin [Source:HGNC Symbol;Acc:HGNC:7]
A2M,Liver,20wpc,650.5209647041445,ENSG00000175899,14,12,alpha-2-macroglobulin [Source:HGNC Symbol;Acc:HGNC:7]
A2M,Liver,4wpc,269.7339367081586,ENSG00000175899,1,12,alpha-2-macroglobulin [Source:HGNC Symbol;Acc:HGNC:7]
A2M,Liver,5wpc,670.1882710362125,ENSG00000175899,2,12,alpha-2-macroglobulin [Source:HGNC Symbol;Acc:HGNC:7]
A2M,Liver,6wpc,426.62636652699996,ENSG00000175899,3,12,alpha-2-macroglobulin [Source:HGNC Symbol;Acc:HGNC:7]
A2M,Liver,7wpc,340.84675234228325,ENSG00000175899,4,12,alpha-2-macroglobulin [Source:HGNC Symbol;Acc:HGNC:7]
A2M,Liver,8wpc,207.97576423131474,ENSG00000175899,5,12,alpha-2-macroglobulin [Source:HGNC Symbol;Acc:HGNC:7]
A2M,Liver,9wpc,356.6800689531167,ENSG00000175899,6,12,alpha-2-macroglobulin [Source:HGNC Symbol;Acc:HGNC:7]
A2M,Liver,infant,1501.99198519665,ENSG00000175899,16,12,alpha-2-macroglobulin [Source:HGNC Symbol;Acc:HGNC:7]
A2M,Liver,newborn,398.49853123713797,ENSG00000175899,15,12,alpha-2-macroglobulin [Source:HGNC Symbol;Acc:HGNC:7]
A2M,Liver,olderMidAge,211.163247827327,ENSG00000175899,22,12,alpha-2-macroglobulin [Source:HGNC Symbol;Acc:HGNC:7]
A2M,Liver,school,1018.55034445473,ENSG00000175899,18,12,alpha-2-macroglobulin [Source:HGNC Symbol;Acc:HGNC:7]
A2M,Liver,senior,120.50449151986835,ENSG00000175899,23,12,alpha-2-macroglobulin [Source:HGNC Symbol;Acc:HGNC:7]
A2M,Liver,teenager,507.972120713821,ENSG00000175899,19,12,alpha-2-macroglobulin [Source:HGNC Symbol;Acc:HGNC:7]
A2M,Liver,toddler,811.143453485607,ENSG00000175899,17,12,alpha-2-macroglobulin [Source:HGNC Symbol;Acc:HGNC:7]
A2M,Liver,youngAdult,442.873092127835,ENSG00000175899,20,12,alpha-2-macroglobulin [Source:HGNC Symbol;Acc:HGNC:7]
A2M,Ovary,10wpc,11.860161957277235,ENSG00000175899,7,12,alpha-2-macroglobulin [Source:HGNC Symbol;Acc:HGNC:7]
A2M,Ovary,11wpc,16.7789273727487,ENSG00000175899,8,12,alpha-2-macroglobulin [Source:HGNC Symbol;Acc:HGNC:7]
A2M,Ovary,12wpc,19.9546398938013,ENSG00000175899,9,12,alpha-2-macroglobulin [Source:HGNC Symbol;Acc:HGNC:7]
A2M,Ovary,13wpc,20.6183217424097,ENSG00000175899,10,12,alpha-2-macroglobulin [Source:HGNC Symbol;Acc:HGNC:7]
A2M,Ovary,16wpc,20.1822792171109,ENSG00000175899,11,12,alpha-2-macroglobulin [Source:HGNC Symbol;Acc:HGNC:7]
A2M,Ovary,18wpc,16.54574806442115,ENSG00000175899,12,12,alpha-2-macroglobulin [Source:HGNC Symbol;Acc:HGNC:7]
A2M,Ovary,4wpc,23.8433346216584,ENSG00000175899,1,12,alpha-2-macroglobulin [Source:HGNC Symbol;Acc:HGNC:7]
A2M,Ovary,5wpc,28.1554594849928,ENSG00000175899,2,12,alpha-2-macroglobulin [Source:HGNC Symbol;Acc:HGNC:7]
A2M,Ovary,6wpc,34.4576356923172,ENSG00000175899,3,12,alpha-2-macroglobulin [Source:HGNC Symbol;Acc:HGNC:7]
A2M,Ovary,7wpc,27.2628111197845,ENSG00000175899,4,12,alpha-2-macroglobulin [Source:HGNC Symbol;Acc:HGNC:7]
A2M,Ovary,8wpc,9.767556897403505,ENSG00000175899,5,12,alpha-2-macroglobulin [Source:HGNC Symbol;Acc:HGNC:7]
A2M,Ovary,9wpc,10.5207510917484,ENSG00000175899,6,12,alpha-2-macroglobulin [Source:HGNC Symbol;Acc:HGNC:7]
A2M,Testis,10wpc,31.831452090454547,ENSG00000175899,7,12,alpha-2-macroglobulin [Source:HGNC Symbol;Acc:HGNC:7]
A2M,Testis,11wpc,29.10126601131335,ENSG00000175899,8,12,alpha-2-macroglobulin [Source:HGNC Symbol;Acc:HGNC:7]
A2M,Testis,12wpc,32.0670708353605,ENSG00000175899,9,12,alpha-2-macroglobulin [Source:HGNC Symbol;Acc:HGNC:7]
A2M,Testis,13wpc,32.3507307396203,ENSG00000175899,10,12,alpha-2-macroglobulin [Source:HGNC Symbol;Acc:HGNC:7]
A2M,Testis,16wpc,71.7971723066799,ENSG00000175899,11,12,alpha-2-macroglobulin [Source:HGNC Symbol;Acc:HGNC:7]
A2M,Testis,18wpc,35.7272447977543,ENSG00000175899,12,12,alpha-2-macroglobulin [Source:HGNC Symbol;Acc:HGNC:7]
A2M,Testis,19wpc,66.6600286007703,ENSG00000175899,13,12,alpha-2-macroglobulin [Source:HGNC Symbol;Acc:HGNC:7]
A2M,Testis,4wpc,12.9986904114178,ENSG00000175899,1,12,alpha-2-macroglobulin [Source:HGNC Symbol;Acc:HGNC:7]
A2M,Testis,5wpc,32.4503875625182,ENSG00000175899,2,12,alpha-2-macroglobulin [Source:HGNC Symbol;Acc:HGNC:7]
A2M,Testis,6wpc,19.24040039780085,ENSG00000175899,3,12,alpha-2-macroglobulin [Source:HGNC Symbol;Acc:HGNC:7]
A2M,Testis,7wpc,21.470917334900168,ENSG00000175899,4,12,alpha-2-macroglobulin [Source:HGNC Symbol;Acc:HGNC:7]
A2M,Testis,8wpc,17.09952160484541,ENSG00000175899,5,12,alpha-2-macroglobulin [Source:HGNC Symbol;Acc:HGNC:7]
A2M,Testis,9wpc,27.7158292355736,ENSG00000175899,6,12,alpha-2-macroglobulin [Source:HGNC Symbol;Acc:HGNC:7]
A2M,Testis,senior,7.39465248151469,ENSG00000175899,23,12,alpha-2-macroglobulin [Source:HGNC Symbol;Acc:HGNC:7]
A2M,Testis,infant,65.91421457316015,ENSG00000175899,16,12,alpha-2-macroglobulin [Source:HGNC Symbol;Acc:HGNC:7]
A2M,Testis,teenager,10.090111652785396,ENSG00000175899,19,12,alpha-2-macroglobulin [Source:HGNC Symbol;Acc:HGNC:7]
A2M,Testis,olderMidAge,14.0516842836634,ENSG00000175899,22,12,alpha-2-macroglobulin [Source:HGNC Symbol;Acc:HGNC:7]
A2M,Testis,toddler,57.8623087884144,ENSG00000175899,17,12,alpha-2-macroglobulin [Source:HGNC Symbol;Acc:HGNC:7]
A2M,Testis,youngAdult,10.65698937958106,ENSG00000175899,20,12,alpha-2-macroglobulin [Source:HGNC Symbol;Acc:HGNC:7]
A2M,Testis,youngMidAge,15.827970769729,ENSG00000175899,21,12,alpha-2-macroglobulin [Source:HGNC Symbol;Acc:HGNC:7]
A2M,Testis,teenager,21.5437533045417,ENSG00000175899,19,12,alpha-2-macroglobulin [Source:HGNC Symbol;Acc:HGNC:7]
LIN28B,Brain,10wpc,0.44603664686705,ENSG00000187772,7,6,lin-28 homolog B [Source:HGNC Symbol;Acc:HGNC:32207]
LIN28B,Brain,11wpc,0.7758894231875915,ENSG00000187772,8,6,lin-28 homolog B [Source:HGNC Symbol;Acc:HGNC:32207]
LIN28B,Brain,12wpc,1.40060295361747,ENSG00000187772,9,6,lin-28 homolog B [Source:HGNC Symbol;Acc:HGNC:32207]
LIN28B,Brain,13wpc,0.5194842024048013,ENSG00000187772,10,6,lin-28 homolog B [Source:HGNC Symbol;Acc:HGNC:32207]
LIN28B,Brain,16wpc,0.2396416645486395,ENSG00000187772,11,6,lin-28 homolog B [Source:HGNC Symbol;Acc:HGNC:32207]
LIN28B,Brain,18wpc,0.135181956283186,ENSG00000187772,12,6,lin-28 homolog B [Source:HGNC Symbol;Acc:HGNC:32207]
LIN28B,Brain,19wpc,0.13925857284918267,ENSG00000187772,13,6,lin-28 homolog B [Source:HGNC Symbol;Acc:HGNC:32207]
LIN28B,Brain,20wpc,0.0637031360129788,ENSG00000187772,14,6,lin-28 homolog B [Source:HGNC Symbol;Acc:HGNC:32207]
LIN28B,Brain,4wpc,44.7160427486297,ENSG00000187772,1,6,lin-28 homolog B [Source:HGNC Symbol;Acc:HGNC:32207]
LIN28B,Brain,5wpc,26.7097451941793,ENSG00000187772,2,6,lin-28 homolog B [Source:HGNC Symbol;Acc:HGNC:32207]
LIN28B,Brain,7wpc,7.820447961974317,ENSG00000187772,4,6,lin-28 homolog B [Source:HGNC Symbol;Acc:HGNC:32207]
LIN28B,Brain,8wpc,3.0152074054226023,ENSG00000187772,5,6,lin-28 homolog B [Source:HGNC Symbol;Acc:HGNC:32207]
LIN28B,Brain,9wpc,2.4848490353788897,ENSG00000187772,6,6,lin-28 homolog B [Source:HGNC Symbol;Acc:HGNC:32207]
LIN28B,Brain,infant,0.249322431545368,ENSG00000187772,16,6,lin-28 homolog B [Source:HGNC Symbol;Acc:HGNC:32207]
LIN28B,Brain,newborn,0.13674540543425778,ENSG00000187772,15,6,lin-28 homolog B [Source:HGNC Symbol;Acc:HGNC:32207]
LIN28B,Brain,olderMidAge,0.3016353179410095,ENSG00000187772,22,6,lin-28 homolog B [Source:HGNC Symbol;Acc:HGNC:32207]
LIN28B,Brain,school,0.20534478224382213,ENSG00000187772,18,6,lin-28 homolog B [Source:HGNC Symbol;Acc:HGNC:32207]
LIN28B,Brain,senior,0.16365111649237968,ENSG00000187772,23,6,lin-28 homolog B [Source:HGNC Symbol;Acc:HGNC:32207]
LIN28B,Brain,teenager,0.27493504736782864,ENSG00000187772,19,6,lin-28 homolog B [Source:HGNC Symbol;Acc:HGNC:32207]
LIN28B,Brain,toddler,0.09852295700006976,ENSG00000187772,17,6,lin-28 homolog B [Source:HGNC Symbol;Acc:HGNC:32207]
LIN28B,Brain,youngAdult,0.1901788261881859,ENSG00000187772,20,6,lin-28 homolog B [Source:HGNC Symbol;Acc:HGNC:32207]
LIN28B,Brain,youngMidAge,0.226622375334333,ENSG00000187772,21,6,lin-28 homolog B [Source:HGNC Symbol;Acc:HGNC:32207]
LIN28B,Cerebellum,10wpc,1.15387167501013,ENSG00000187772,7,6,lin-28 homolog B [Source:HGNC Symbol;Acc:HGNC:32207]
LIN28B,Cerebellum,11wpc,1.154304481935494,ENSG00000187772,8,6,lin-28 homolog B [Source:HGNC Symbol;Acc:HGNC:32207]
LIN28B,Cerebellum,12wpc,1.1874683575515963,ENSG00000187772,9,6,lin-28 homolog B [Source:HGNC Symbol;Acc:HGNC:32207]
LIN28B,Cerebellum,13wpc,0.8787549513772477,ENSG00000187772,10,6,lin-28 homolog B [Source:HGNC Symbol;Acc:HGNC:32207]
LIN28B,Cerebellum,16wpc,0.6970936184102831,ENSG00000187772,11,6,lin-28 homolog B [Source:HGNC Symbol;Acc:HGNC:32207]
LIN28B,Cerebellum,4wpc,42.381919554909935,ENSG00000187772,1,6,lin-28 homolog B [Source:HGNC Symbol;Acc:HGNC:32207]
LIN28B,Cerebellum,5wpc,17.55419890270135,ENSG00000187772,2,6,lin-28 homolog B [Source:HGNC Symbol;Acc:HGNC:32207]
LIN28B,Cerebellum,6wpc,8.981156658075456,ENSG00000187772,3,6,lin-28 homolog B [Source:HGNC Symbol;Acc:HGNC:32207]
LIN28B,Cerebellum,7wpc,4.11777844414587,ENSG00000187772,4,6,lin-28 homolog B [Source:HGNC Symbol;Acc:HGNC:32207]
LIN28B,Cerebellum,8wpc,2.08596959739979,ENSG00000187772,5,6,lin-28 homolog B [Source:HGNC Symbol;Acc:HGNC:32207]
LIN28B,Cerebellum,9wpc,2.09341601876891,ENSG00000187772,6,6,lin-28 homolog B [Source:HGNC Symbol;Acc:HGNC:32207]
LIN28B,Cerebellum,infant,0.009015241108639034,ENSG00000187772,16,6,lin-28 homolog B [Source:HGNC Symbol;Acc:HGNC:32207]
LIN28B,Cerebellum,newborn,0.04143761244470533,ENSG00000187772,15,6,lin-28 homolog B [Source:HGNC Symbol;Acc:HGNC:32207]
LIN28B,Cerebellum,olderMidAge,0.027935736119246386,ENSG00000187772,22,6,lin-28 homolog B [Source:HGNC Symbol;Acc:HGNC:32207]
LIN28B,Cerebellum,school,0.022427578890013334,ENSG00000187772,18,6,lin-28 homolog B [Source:HGNC Symbol;Acc:HGNC:32207]
LIN28B,Cerebellum,senior,0.03301332703909826,ENSG00000187772,23,6,lin-28 homolog B [Source:HGNC Symbol;Acc:HGNC:32207]
LIN28B,Cerebellum,teenager,0.033030183605780125,ENSG00000187772,19,6,lin-28 homolog B [Source:HGNC Symbol;Acc:HGNC:32207]
LIN28B,Cerebellum,toddler,0.0080745511586453,ENSG00000187772,17,6,lin-28 homolog B [Source:HGNC Symbol;Acc:HGNC:32207]
LIN28B,Cerebellum,youngAdult,0.033515965138784104,ENSG00000187772,20,6,lin-28 homolog B [Source:HGNC Symbol;Acc:HGNC:32207]
LIN28B,Cerebellum,youngMidAge,0.02349144900005685,ENSG00000187772,21,6,lin-28 homolog B [Source:HGNC Symbol;Acc:HGNC:32207]
LIN28B,Heart,10wpc,0.034328150239764196,ENSG00000187772,7,6,lin-28 homolog B [Source:HGNC Symbol;Acc:HGNC:32207]
LIN28B,Heart,11wpc,0.04614243223423305,ENSG00000187772,8,6,lin-28 homolog B [Source:HGNC Symbol;Acc:HGNC:32207]
LIN28B,Heart,12wpc,0.0237275320277987,ENSG00000187772,9,6,lin-28 homolog B [Source:HGNC Symbol;Acc:HGNC:32207]
LIN28B,Heart,13wpc,0.0207088794914424,ENSG00000187772,10,6,lin-28 homolog B [Source:HGNC Symbol;Acc:HGNC:32207]
LIN28B,Heart,16wpc,0.0220905899642549,ENSG00000187772,11,6,lin-28 homolog B [Source:HGNC Symbol;Acc:HGNC:32207]
LIN28B,Heart,18wpc,0.0117811753236109,ENSG00000187772,12,6,lin-28 homolog B [Source:HGNC Symbol;Acc:HGNC:32207]
LIN28B,Heart,19wpc,0.058142615542776,ENSG00000187772,13,6,lin-28 homolog B [Source:HGNC Symbol;Acc:HGNC:32207]
LIN28B,Heart,4wpc,3.6262906368278798,ENSG00000187772,1,6,lin-28 homolog B [Source:HGNC Symbol;Acc:HGNC:32207]
LIN28B,Heart,5wpc,11.257058120813255,ENSG00000187772,2,6,lin-28 homolog B [Source:HGNC Symbol;Acc:HGNC:32207]
LIN28B,Heart,6wpc,1.4993340102303652,ENSG00000187772,3,6,lin-28 homolog B [Source:HGNC Symbol;Acc:HGNC:32207]
LIN28B,Heart,7wpc,0.7023875264580334,ENSG00000187772,4,6,lin-28 homolog B [Source:HGNC Symbol;Acc:HGNC:32207]
LIN28B,Heart,8wpc,0.23669122727348013,ENSG00000187772,5,6,lin-28 homolog B [Source:HGNC Symbol;Acc:HGNC:32207]
LIN28B,Heart,9wpc,0.23006959206926622,ENSG00000187772,6,6,lin-28 homolog B [Source:HGNC Symbol;Acc:HGNC:32207]
LIN28B,Heart,infant,0.0092998860960829,ENSG00000187772,16,6,lin-28 homolog B [Source:HGNC Symbol;Acc:HGNC:32207]
LIN28B,Heart,newborn,0.0385985434463043,ENSG00000187772,15,6,lin-28 homolog B [Source:HGNC Symbol;Acc:HGNC:32207]
LIN28B,Heart,olderMidAge,0.0389980520651666,ENSG00000187772,22,6,lin-28 homolog B [Source:HGNC Symbol;Acc:HGNC:32207]
LIN28B,Heart,teenager,0.0387473929943395,ENSG00000187772,19,6,lin-28 homolog B [Source:HGNC Symbol;Acc:HGNC:32207]
LIN28B,Heart,toddler,0.0631234725460089,ENSG00000187772,17,6,lin-28 homolog B [Source:HGNC Symbol;Acc:HGNC:32207]
LIN28B,Heart,youngAdult,0,ENSG00000187772,20,6,lin-28 homolog B [Source:HGNC Symbol;Acc:HGNC:32207]
LIN28B,Kidney,10wpc,1.0941906232213623,ENSG00000187772,7,6,lin-28 homolog B [Source:HGNC Symbol;Acc:HGNC:32207]
LIN28B,Kidney,11wpc,0.5071573133704961,ENSG00000187772,8,6,lin-28 homolog B [Source:HGNC Symbol;Acc:HGNC:32207]
LIN28B,Kidney,12wpc,0.288790962728557,ENSG00000187772,9,6,lin-28 homolog B [Source:HGNC Symbol;Acc:HGNC:32207]
LIN28B,Kidney,13wpc,0.1411625221920625,ENSG00000187772,10,6,lin-28 homolog B [Source:HGNC Symbol;Acc:HGNC:32207]
LIN28B,Kidney,16wpc,0.1421710001845584,ENSG00000187772,11,6,lin-28 homolog B [Source:HGNC Symbol;Acc:HGNC:32207]
LIN28B,Kidney,18wpc,0.00538755326533805,ENSG00000187772,12,6,lin-28 homolog B [Source:HGNC Symbol;Acc:HGNC:32207]
LIN28B,Kidney,19wpc,0.042312260267138,ENSG00000187772,13,6,lin-28 homolog B [Source:HGNC Symbol;Acc:HGNC:32207]
LIN28B,Kidney,20wpc,0.012453141980114756,ENSG00000187772,14,6,lin-28 homolog B [Source:HGNC Symbol;Acc:HGNC:32207]
LIN28B,Kidney,4wpc,8.73453450480832,ENSG00000187772,1,6,lin-28 homolog B [Source:HGNC Symbol;Acc:HGNC:32207]
LIN28B,Kidney,5wpc,10.08584065779046,ENSG00000187772,2,6,lin-28 homolog B [Source:HGNC Symbol;Acc:HGNC:32207]
LIN28B,Kidney,6wpc,6.110462231960795,ENSG00000187772,3,6,lin-28 homolog B [Source:HGNC Symbol;Acc:HGNC:32207]
LIN28B,Kidney,7wpc,5.851900982904025,ENSG00000187772,4,6,lin-28 homolog B [Source:HGNC Symbol;Acc:HGNC:32207]
LIN28B,Kidney,8wpc,4.720571837237024,ENSG00000187772,5,6,lin-28 homolog B [Source:HGNC Symbol;Acc:HGNC:32207]
LIN28B,Kidney,9wpc,0.788887976727995,ENSG00000187772,6,6,lin-28 homolog B [Source:HGNC Symbol;Acc:HGNC:32207]
LIN28B,Kidney,infant,0.0031797426688677036,ENSG00000187772,16,6,lin-28 homolog B [Source:HGNC Symbol;Acc:HGNC:32207]
LIN28B,Kidney,newborn,0.013039484180006986,ENSG00000187772,15,6,lin-28 homolog B [Source:HGNC Symbol;Acc:HGNC:32207]
LIN28B,Kidney,school,0.0362916076731093,ENSG00000187772,18,6,lin-28 homolog B [Source:HGNC Symbol;Acc:HGNC:32207]
LIN28B,Kidney,toddler,0.0780697339249799,ENSG00000187772,17,6,lin-28 homolog B [Source:HGNC Symbol;Acc:HGNC:32207]
LIN28B,Liver,10wpc,1.4437655487682326,ENSG00000187772,7,6,lin-28 homolog B [Source:HGNC Symbol;Acc:HGNC:32207]
LIN28B,Liver,11wpc,1.239251638896813,ENSG00000187772,8,6,lin-28 homolog B [Source:HGNC Symbol;Acc:HGNC:32207]
LIN28B,Liver,12wpc,2.37574841890058,ENSG00000187772,9,6,lin-28 homolog B [Source:HGNC Symbol;Acc:HGNC:32207]
LIN28B,Liver,13wpc,1.39100860447913,ENSG00000187772,10,6,lin-28 homolog B [Source:HGNC Symbol;Acc:HGNC:32207]
LIN28B,Liver,16wpc,2.224295431106925,ENSG00000187772,11,6,lin-28 homolog B [Source:HGNC Symbol;Acc:HGNC:32207]
LIN28B,Liver,18wpc,1.5133932728029666,ENSG00000187772,12,6,lin-28 homolog B [Source:HGNC Symbol;Acc:HGNC:32207]
LIN28B,Liver,19wpc,1.273110547047755,ENSG00000187772,13,6,lin-28 homolog B [Source:HGNC Symbol;Acc:HGNC:32207]
LIN28B,Liver,20wpc,1.46844677584197,ENSG00000187772,14,6,lin-28 homolog B [Source:HGNC Symbol;Acc:HGNC:32207]
LIN28B,Liver,4wpc,19.79875276739065,ENSG00000187772,1,6,lin-28 homolog B [Source:HGNC Symbol;Acc:HGNC:32207]
LIN28B,Liver,5wpc,11.747745531302694,ENSG00000187772,2,6,lin-28 homolog B [Source:HGNC Symbol;Acc:HGNC:32207]
LIN28B,Liver,6wpc,8.580167215213375,ENSG00000187772,3,6,lin-28 homolog B [Source:HGNC Symbol;Acc:HGNC:32207]
LIN28B,Liver,7wpc,5.549246969340137,ENSG00000187772,4,6,lin-28 homolog B [Source:HGNC Symbol;Acc:HGNC:32207]
LIN28B,Liver,8wpc,1.91837351415534,ENSG00000187772,5,6,lin-28 homolog B [Source:HGNC Symbol;Acc:HGNC:32207]
LIN28B,Liver,9wpc,1.5409546212865084,ENSG00000187772,6,6,lin-28 homolog B [Source:HGNC Symbol;Acc:HGNC:32207]
LIN28B,Liver,infant,0,ENSG00000187772,16,6,lin-28 homolog B [Source:HGNC Symbol;Acc:HGNC:32207]
LIN28B,Liver,newborn,0.3991201687818205,ENSG00000187772,15,6,lin-28 homolog B [Source:HGNC Symbol;Acc:HGNC:32207]
LIN28B,Liver,olderMidAge,0,ENSG00000187772,22,6,lin-28 homolog B [Source:HGNC Symbol;Acc:HGNC:32207]
LIN28B,Liver,school,0,ENSG00000187772,18,6,lin-28 homolog B [Source:HGNC Symbol;Acc:HGNC:32207]
LIN28B,Liver,senior,0.0113111341387112,ENSG00000187772,23,6,lin-28 homolog B [Source:HGNC Symbol;Acc:HGNC:32207]
LIN28B,Liver,teenager,0,ENSG00000187772,19,6,lin-28 homolog B [Source:HGNC Symbol;Acc:HGNC:32207]
LIN28B,Liver,toddler,0,ENSG00000187772,17,6,lin-28 homolog B [Source:HGNC Symbol;Acc:HGNC:32207]
LIN28B,Liver,youngAdult,0.004107148047092401,ENSG00000187772,20,6,lin-28 homolog B [Source:HGNC Symbol;Acc:HGNC:32207]
LIN28B,Ovary,10wpc,2.0692389276934176,ENSG00000187772,7,6,lin-28 homolog B [Source:HGNC Symbol;Acc:HGNC:32207]
LIN28B,Ovary,11wpc,3.64629725596415,ENSG00000187772,8,6,lin-28 homolog B [Source:HGNC Symbol;Acc:HGNC:32207]
LIN28B,Ovary,12wpc,2.44633276926732,ENSG00000187772,9,6,lin-28 homolog B [Source:HGNC Symbol;Acc:HGNC:32207]
LIN28B,Ovary,13wpc,2.53584214011007,ENSG00000187772,10,6,lin-28 homolog B [Source:HGNC Symbol;Acc:HGNC:32207]
LIN28B,Ovary,16wpc,2.35865012088813,ENSG00000187772,11,6,lin-28 homolog B [Source:HGNC Symbol;Acc:HGNC:32207]
LIN28B,Ovary,18wpc,2.32379240984707,ENSG00000187772,12,6,lin-28 homolog B [Source:HGNC Symbol;Acc:HGNC:32207]
LIN28B,Ovary,4wpc,18.92357887787182,ENSG00000187772,1,6,lin-28 homolog B [Source:HGNC Symbol;Acc:HGNC:32207]
LIN28B,Ovary,5wpc,9.72018518783688,ENSG00000187772,2,6,lin-28 homolog B [Source:HGNC Symbol;Acc:HGNC:32207]
LIN28B,Ovary,6wpc,3.66241746917953,ENSG00000187772,3,6,lin-28 homolog B [Source:HGNC Symbol;Acc:HGNC:32207]
LIN28B,Ovary,7wpc,2.2879326116410548,ENSG00000187772,4,6,lin-28 homolog B [Source:HGNC Symbol;Acc:HGNC:32207]
LIN28B,Ovary,8wpc,0.915240757657364,ENSG00000187772,5,6,lin-28 homolog B [Source:HGNC Symbol;Acc:HGNC:32207]
LIN28B,Ovary,9wpc,0.874571315105221,ENSG00000187772,6,6,lin-28 homolog B [Source:HGNC Symbol;Acc:HGNC:32207]
LIN28B,Testis,10wpc,0.8157759237424059,ENSG00000187772,7,6,lin-28 homolog B [Source:HGNC Symbol;Acc:HGNC:32207]
LIN28B,Testis,11wpc,0.5820532312495714,ENSG00000187772,8,6,lin-28 homolog B [Source:HGNC Symbol;Acc:HGNC:32207]
LIN28B,Testis,12wpc,0.4501045763865555,ENSG00000187772,9,6,lin-28 homolog B [Source:HGNC Symbol;Acc:HGNC:32207]
LIN28B,Testis,13wpc,0.88902910628249,ENSG00000187772,10,6,lin-28 homolog B [Source:HGNC Symbol;Acc:HGNC:32207]
